,Unnamed: 0,기업코드,회차,등록일,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금(결손금),자본총계
1212,1212,00161781,제 31 기,20180402,75961770348.0,381041643034.0,457003413382.0,94246724197.0,124731778240.0,218978502437.0,8232091500.0,22609339111.0,238024910945.0
1213,1213,00249247,제 22 기,20180614,24492214540.0,81257689233.0,105749903773.0,2568314329.0,2472673622.0,5040987951.0,29710352000.0,-5116451713.0,100708915822.0
1214,1214,00184889,제 31 기,20180330,2973562823.0,115630074080.0,118603636903.0,10824483280.0,11428460361.0,22252943641.0,14327078000.0,,96350693262.0
1215,1215,00194275,제 32 기,20190517,34042490877.0,7235990610.0,41278481487.0,20645793261.0,516178507.0,21161971768.0,27120668500.0,-75811991902.0,20116509719.0
1216,1216,00271501,제 25 기,20180330,4092107675.0,129117108640.0,133209216315.0,12788791776.0,7200544738.0,19989336514.0,9420620000.0,-29705087866.0,113219879801.0
1217,1217,00296005,제 20 기,20180402,18958013132.0,31702440619.0,50660453751.0,17485826578.0,1355700908.0,18841527486.0,11656228000.0,-11034222898.0,31818926265.0
1218,1218,00297448,제 20 기,20180402,50173423302.0,100988760339.0,151162183641.0,70685408097.0,2039411910.0,72724820007.0,20581564500.0,-38944290524.0,78437363634.0
1219,1219,00355548,제 21 기,20180330,33344608546.0,22260091774.0,65226071901.0,33843387264.0,1318778619.0,35162165883.0,23148975000.0,-13008453086.0,30063906018.0
1220,1220,00362292,제 22 기,20180615,56951957466.0,126630629622.0,183582587088.0,60549132688.0,51995099664.0,112544232352.0,8787566500.0,-4383664263.0,71038354736.0
1221,1221,00318316,제 23 기,20180330,69765713312.0,49063895294.0,118829608606.0,29982753026.0,2010762626.0,31993515652.0,7115152200.0,62505545840.0,86836092954.0
1222,1222,00361488,제 18 기,20180330,83938273670.0,35212315918.0,119150589588.0,8748059822.0,2560742067.0,11308801889.0,5026353000.0,,107841787699.0
1223,1223,01186404,제 6 기,20180607,33031635869.0,2715584098.0,35747219967.0,3410364684.0,361410279.0,3771774963.0,6020671500.0,10875702461.0,31975445004.0
1224,1224,00103662,제 37 기,20190314,64686772071.0,64194635786.0,128881407857.0,37309555778.0,6140974213.0,43450529991.0,21668807500.0,42582773597.0,85430877866.0
1225,1225,00442826,제 32 기,20180413,43453554726.0,21249838940.0,64703393666.0,5784321157.0,1023265761.0,6807586918.0,5543289500.0,46248934505.0,57895806748.0
1226,1226,00135111,제 34 기,20180330,55244977623.0,59354041981.0,114599019604.0,16012247946.0,1731934335.0,17744182281.0,26993091500.0,,96854837323.0
1227,1227,00407771,제 31 기,20180402,16550477281.0,22226903501.0,38777380782.0,4979247157.0,150000000.0,5129247157.0,5984020000.0,22141036987.0,33648133625.0
1228,1228,00152385,제 47 기,20180402,213788163284.0,53173475343.0,266961638627.0,54918899207.0,62486640541.0,117405539748.0,24887393000.0,4381959284.0,149556098879.0
1229,1229,00122481,제 38 기,20180402,48663879374.0,145615185022.0,194279064396.0,47092148424.0,32752500697.0,79844649121.0,13791550000.0,,114434415275.0
1230,1230,00608839,제 16 기,20180412,60741883696.0,31714756014.0,92456639710.0,19014783791.0,7428600.0,19022212391.0,25314301300.0,-13978274602.0,73434427319.0
1231,1231,00366793,제 23 기,20180402,2312399353.0,47652082551.0,49964481904.0,28578674710.0,6870981510.0,35449656220.0,17019841500.0,-43930067969.0,14514825684.0
1232,1232,00367695,제 21 기,20180402,19468512226.0,10278338414.0,29746850640.0,13975444057.0,1752018535.0,15727462592.0,8188330600.0,-7861629251.0,14019388048.0
1233,1233,00406037,제 29 기,20180402,19286204716.0,11042555935.0,30328760651.0,6652149958.0,0.0,6652149958.0,9873820500.0,-26991090627.0,23676610693.0
1234,1234,00411385,제 18 기,20180402,7396422774.0,142909482183.0,150305904957.0,1555979441.0,1860837220.0,3416816661.0,8038022500.0,,146889088296.0
1235,1235,00552859,제 18 기,20180330,27671338229.0,37336034257.0,65007372486.0,16438405395.0,1723779849.0,18162185244.0,11568466000.0,-41186739887.0,46845187242.0
1236,1236,00755739,제 9 기,20180330,66590146099.0,86150578024.0,152740724123.0,86709585963.0,11760817416.0,98470403379.0,17380847000.0,-32572900239.0,54270320744.0
1237,1237,00806972,제 12 기,20180605,32098692427.0,50357059707.0,82455752134.0,34879496090.0,2822093918.0,37701590008.0,3166618000.0,15409404894.0,44754162126.0
1238,1238,00379229,제 20 기,20180330,20200467927.0,51440083378.0,71640551305.0,5273853406.0,524403142.0,5798256548.0,12499273500.0,19334674352.0,65842294757.0
1239,1239,01047169,제 4 기,20180411,11082706961.0,34501231918.0,45583938879.0,13198443633.0,906040485.0,14104484118.0,3857218900.0,3125334512.0,31479454761.0
1240,1240,00140955,제 38 기,20180326,110286435644.0,387039217075.0,497325652719.0,80412162008.0,117768096378.0,198180258386.0,56475975000.0,212941793065.0,299145394333.0
1241,1241,00166315,제 43 기,20180330,327617159505.0,247927361644.0,575544521149.0,157546233812.0,13913423672.0,171459657484.0,17460205000.0,,404084863665.0
1242,1242,00153621,제 45 기,20180402,80811820888.0,78386081815.0,159197902703.0,98874907418.0,14951187581.0,113826094999.0,25019977500.0,-55676205121.0,45371807704.0
1243,1243,00113997,제 31 기,20180330,329669000000.0,231019000000.0,560688000000.0,26985000000.0,21250000000.0,48235000000.0,23000000000.0,87856000000.0,512453000000.0
1244,1244,00407285,제 18 기,20180330,26041481080.0,30470900599.0,56512381679.0,20098192034.0,3247820490.0,23346012524.0,3535430000.0,,33166369155.0
1245,1245,00228536,제 24 기,20180402,168154052291.0,78290443894.0,246444496185.0,62684279155.0,4733003538.0,67417282693.0,8957972000.0,135373897753.0,179027213492.0
1246,1246,00610083,제 17 기,20180402,106463764311.0,32973215560.0,139436979871.0,29642658258.0,955964225.0,30598622483.0,6057355500.0,60013654751.0,108838357388.0
1247,1247,00380429,제 17 기,20180330,81227330221.0,31531224731.0,112758554952.0,10884321148.0,739812795.0,11624133943.0,54443622000.0,-207310965.0,101134421009.0
1248,1248,00579999,제 16 기,20180330,159374621855.0,46321728124.0,205696349979.0,29687983863.0,11172134371.0,40860118234.0,6842975500.0,,164836231745.0
1249,1249,00302582,제 19 기,20180330,98913020739.0,139649101896.0,238562122635.0,89384134701.0,41933910630.0,131318045331.0,6186544500.0,88307533991.0,107244077304.0
1250,1250,00148461,제 44 기,20180330,42266538671.0,37343855572.0,79610394243.0,10575763317.0,1109190416.0,11684953733.0,5000000000.0,,67925440510.0
1251,1251,00138224,제 56 기,20180402,629192801266.0,2370479891839.0,2999672693105.0,605601069102.0,478677352596.0,1084278421698.0,505403280000.0,618644655836.0,1915394271407.0
1252,1252,00145437,제 41 기,20180411,37725585020.0,73563887442.0,111289472462.0,54430072265.0,4644881814.0,59074954079.0,78359856000.0,-37023901323.0,52214518383.0
1253,1253,00230911,제 37 기,20180330,57371850746.0,45285448043.0,102657298789.0,7792370542.0,14354174964.0,22146545506.0,8177400000.0,,80510753283.0
1254,1254,00598587,제 12 기,20180402,334496048241.0,138847950438.0,473343998679.0,292439375280.0,862315590.0,293301690870.0,16559890000.0,,180042307809.0
1255,1255,00126371,제 45 기,20180814,1368928271269.0,3574675253585.0,,836355364739.0,361005190683.0,,388003400000.0,,
1256,1256,00123143,제 54 기,20180625,228292326349.0,172928445757.0,401220772106.0,116190430462.0,36665525804.0,152855956266.0,22100000000.0,,248364815840.0
1257,1257,00176835,제 29 기,20180402,104869877775.0,124570696180.0,229440573955.0,48946870266.0,9128211130.0,58075081396.0,7150000000.0,131575647423.0,171365492559.0
1258,1258,00258102,제 21 기,20180622,60512794445.0,147082839373.0,207595633818.0,54504190962.0,3138966150.0,57643157112.0,49004022000.0,,149952476706.0
1259,1259,00117726,제 41 기,20180402,,,245472936867.0,,,155972972607.0,6584230000.0,62335801536.0,89499964260.0
1260,1260,01010110,제 6 기,20180605,63348056404.0,356386905769.0,419734962173.0,13788818174.0,1328229489.0,15117047663.0,8797757000.0,,404617914510.0
1261,1261,00181712,제 27 기,20180402,832174000000.0,19126887000000.0,19959061000000.0,2274986000000.0,5351374000000.0,7626360000000.0,15385000000.0,7585590000000.0,12332701000000.0
1262,1262,00809517,제 18 기,20180619,24292313014.0,23372026575.0,47664339589.0,17921556183.0,6916820863.0,24838377046.0,9534075000.0,-16877642798.0,22825962543.0
1263,1263,00572905,제 17 기,20180330,,,195314542576.0,,,20682398882.0,6801249000.0,,174632143694.0
1264,1264,00624518,제 15 기,20180330,31754961272.0,74986176148.0,106741137420.0,12970242676.0,22604357703.0,35574600379.0,5513258000.0,37867999843.0,71166537041.0
1265,1265,00104786,제 47 기,20180402,25854920554.0,42915456992.0,68770377546.0,2102136222.0,1024275071.0,3126411293.0,51793659500.0,-33054759241.0,65643966253.0
1266,1266,00356361,제 17 기,20180402,8377679000000.0,12770457000000.0,21148136000000.0,4458776000000.0,1183828000000.0,5642604000000.0,391406000000.0,,15505532000000.0
1267,1267,00526872,제 17 기,20180814,53126265642.0,24640435090.0,77766700732.0,10499414602.0,5215575739.0,15714990341.0,12480131500.0,-54992547946.0,62051710391.0
1268,1268,00645089,제 16 기,20180402,55030118589.0,31997140805.0,87027259394.0,22599107942.0,1665411232.0,24264519174.0,7413775000.0,31862970398.0,62762740220.0
1269,1269,00611736,제 17 기,20180330,38234226294.0,53141204031.0,91375430325.0,11736372884.0,4432372027.0,16168744911.0,4441750000.0,,75206685414.0
1270,1270,00455981,제 20 기,20180402,97101061368.0,52626741824.0,149727803192.0,35398894763.0,19124908991.0,54523803754.0,15625000000.0,-23120980260.0,95203999438.0
1271,1271,00202060,제 29 기,20180330,45938134806.0,87506932571.0,139584386348.0,56414031881.0,36067937930.0,92481969811.0,9897087000.0,22413686781.0,47102416537.0
1272,1272,00137058,제 41 기,20181130,47637194628.0,54883823049.0,102521017677.0,8268590489.0,3321471413.0,11590061902.0,3950000000.0,84381093403.0,90930955775.0
1273,1273,00153126,제 51 기,20180402,1701076009.0,353440336089.0,355141412098.0,46604845662.0,14939535942.0,61544381604.0,7724036500.0,457760669947.0,293597030494.0
1274,1274,00111999,제 57 기,20180709,93688329059.0,130470988213.0,224159317272.0,38671035194.0,19689167671.0,58360202865.0,9101587500.0,,165799114407.0
1275,1275,00361169,제 19 기,20180330,38489612166.0,9678308176.0,48167920342.0,14057621720.0,915339000.0,14972960720.0,10729624500.0,,33194959622.0
1276,1276,00136086,제 45 기,20180402,241392584038.0,641403688792.0,882796272830.0,312448792347.0,249834318435.0,562283110782.0,,145880870236.0,320513162048.0
1277,1277,00220561,제 23 기,20180402,33243824732.0,621775146142.0,655018970874.0,74984335035.0,670803652.0,75655138687.0,8000000000.0,,579363832187.0
1278,1278,00945208,제 9 기,20180330,23747907641.0,31694909874.0,55442817515.0,3186023125.0,108394562.0,3294417687.0,6895893000.0,14095878093.0,52148399828.0
1279,1279,01021949,제 7 기,20180402,43992434433.0,45116317578.0,89108752011.0,36336912576.0,12076813676.0,48413726252.0,11184674500.0,-22387074931.0,40695025759.0
1280,1280,00243979,제 37 기,20181002,37323073878.0,28424749742.0,65747823620.0,48042829155.0,630000000.0,48672829155.0,4712380000.0,2721105481.0,17074994465.0
1281,1281,00136378,제 61 기,20180402,612468249876.0,5459433292614.0,6071901542490.0,2029087841646.0,903975751645.0,2933063593291.0,49225905000.0,,3138837949199.0
1282,1282,00109806,제 52 기,20180402,160975150566.0,200326049781.0,361301200347.0,62538080099.0,13257868182.0,75795948281.0,12731947000.0,,285505252066.0
1283,1283,01036367,제 4 기,20180402,19238404343.0,21698682082.0,40937086425.0,1060938594.0,233947334.0,1294885928.0,4516563000.0,26704941323.0,39642200497.0
1284,1284,00877059,제 7 기,20180402,620995134851.0,6562096027727.0,7183091162578.0,2287442106352.0,919198163865.0,3206640270217.0,165412500000.0,,3976450892361.0
1285,1285,00660291,제 19 기,20180402,26491915964.0,10454395685.0,36946311649.0,3823578010.0,121207454.0,3944785464.0,2818000000.0,,33001526185.0
1286,1286,00126201,제 48 기,20180402,145627785609.0,91001547823.0,236629333432.0,33470812753.0,2735618788.0,36206431541.0,4063157000.0,,200422901891.0
1287,1287,00155735,제 49 기,20180328,52825697814.0,66675278521.0,119500976335.0,18967638456.0,0.0,18967638456.0,5000000000.0,,100533337879.0
1288,1288,00210740,제 34 기,20180402,35803130441.0,115806178710.0,151609309151.0,60266518663.0,13025682557.0,73292201220.0,9112487000.0,47031833540.0,78317107931.0
1289,1289,00583026,제 20 기,20180402,35733835062.0,8900290838.0,44634125900.0,22593063130.0,150956295.0,22744019425.0,15154841500.0,-20773773363.0,21890106475.0
1290,1290,00425351,제 18 기,20180402,61656299429.0,49144622180.0,110800921609.0,26519814348.0,3703628963.0,30223443311.0,2963389500.0,,80577478298.0
1291,1291,00119672,제 35 기,20180615,51907697084.0,180581179438.0,232488876522.0,43469595213.0,37191813423.0,80661408636.0,55589965000.0,,151827467886.0
1292,1292,00137809,제 62 기,20180402,49198044648.0,21041908080.0,70239952728.0,31095679200.0,2309257744.0,33404936944.0,6074390000.0,29152959268.0,36835015784.0
1293,1293,00877819,제 8 기,20180402,50520087277.0,11525943895.0,62046031172.0,31818997164.0,960980000.0,32779977164.0,7679290000.0,6568035781.0,29266054008.0
1294,1294,00164478,제 68 기,20180402,8015008000000.0,3502271000000.0,11517279000000.0,4275874000000.0,1711489000000.0,5987363000000.0,557273000000.0,,5529916000000.0
1295,1295,00664181,제 14 기,20180402,69527123633.0,36554278063.0,106081401696.0,27102014711.0,12034365199.0,39136379910.0,3608718500.0,30087537266.0,66945021786.0
1296,1296,00336817,제 20 기,20181228,23266980922.0,16579394818.0,39846375740.0,17741176459.0,5303605553.0,23044782012.0,6246585500.0,-5409588357.0,16801593728.0
1297,1297,00109514,제 51 기,20180330,26457693918.0,36503898011.0,62961591929.0,14161590618.0,2181792784.0,16343383402.0,35479732000.0,-81982397805.0,46618208527.0
1298,1298,01109539,제 3 기,20180402,86884365940.0,43845586552.0,130729952492.0,40116740051.0,10245336034.0,50362076085.0,6178845600.0,48111045630.0,80367876407.0
1299,1299,00123781,제 42 기,20180402,95604519835.0,34089248513.0,129693768348.0,16682413698.0,489680124.0,17172093822.0,10000000000.0,95621501163.0,112521674526.0
1300,1300,00122205,제 32 기,20171114,17908187459.0,22566888638.0,40475076097.0,1932044717.0,675718988.0,2607763705.0,13903900000.0,-50664548729.0,37867312392.0
1301,1301,00367455,제 22 기,20180330,55181862386.0,82770707878.0,137952570264.0,51395925064.0,18668905923.0,70064830987.0,7158654000.0,34395597581.0,67887739277.0
1302,1302,00141875,제 49 기,20180402,86098290639.0,216301672524.0,302399963163.0,119510202486.0,34204881350.0,153715083836.0,47113695000.0,81199303763.0,148684879327.0
1303,1303,00164609,제 44 기,20180622,2336011627000.0,1422017921000.0,3758029548000.0,1479802211000.0,53127134000.0,1532929345000.0,100000000000.0,,2225100203000.0
1304,1304,00188089,제 31 기,20180402,,,1169590762951.0,,,249060578580.0,,,920530184371.0
1305,1305,00170026,제 30 기,20180330,65450265661.0,54179161182.0,119629426843.0,31516782355.0,1126012437.0,32642794792.0,10023985000.0,53356575847.0,86986632051.0
1306,1306,00555874,제 13 기,20180608,448807313069.0,351037432475.0,799844745544.0,368246759423.0,100604044779.0,468850804202.0,131783790000.0,,330993941342.0
1307,1307,00983271,제 5 기,20180403,201419758754.0,1514880831665.0,1716300590419.0,141945215141.0,19693127997.0,161638343138.0,9782512500.0,,1554662247281.0
1308,1308,00556615,제 14 기,20180402,35555795579.0,17907009536.0,53462805115.0,9649467191.0,17277663221.0,26927130412.0,7500000000.0,-5575730432.0,26535674703.0
1309,1309,00363246,제 20 기,20180402,47538411041.0,98788950319.0,146327361360.0,50286135022.0,33057597312.0,83343732334.0,,19154884881.0,62983629026.0
1310,1310,00362238,제 18 기,20180330,258187515679.0,529593473496.0,,329681533470.0,89864083613.0,419545617083.0,172500000000.0,173810111249.0,368235372092.0
1311,1311,00258689,제 23 기,20180330,48724029635.0,69234599944.0,117958629579.0,32801419106.0,3619709278.0,36421128384.0,17311460500.0,23246998264.0,81537501195.0
1312,1312,00113614,제 36 기,20180402,156409576222.0,90443585146.0,246853161368.0,55434783090.0,18464024574.0,73898807664.0,26906155000.0,,172954353704.0
1313,1313,00634728,제 18 기,20180330,37832487399.0,7593953526.0,45426440925.0,6965320818.0,77745338.0,7043066156.0,6146800000.0,27547786715.0,38383374769.0
1314,1314,00492894,제 20 기,20180402,73657680188.0,97021486542.0,170679166730.0,91674611225.0,1100143014.0,92774754239.0,,-47267767364.0,77904412491.0
1315,1315,00305668,제 19 기,20180402,104720881234.0,97298089447.0,202018970681.0,21955064679.0,4582351127.0,26537415806.0,9600000000.0,155813714904.0,175481554875.0
1316,1316,00971090,제 16 기,20180402,32097926093.0,29377284130.0,61475210223.0,8808626387.0,10926894275.0,19735520662.0,3968340500.0,,41739689561.0
1317,1317,00612188,제 15 기,20180402,43019094526.0,26441526285.0,69460620811.0,27427479465.0,8371812115.0,35799291580.0,4227572000.0,28567166968.0,33661329231.0
1318,1318,01168383,제 2 기,20180402,203322607438.0,360084076827.0,563406684265.0,156751014052.0,121976872710.0,278727886762.0,19629292000.0,,284678797503.0
1319,1319,00105606,제 30 기,20180330,89724027459.0,56683294007.0,146407321466.0,36201695127.0,12644802311.0,48846497438.0,4882500000.0,,97560824028.0
1320,1320,00158565,제 34 기,20180402,99781079437.0,168235067579.0,268016147016.0,30117889222.0,4846553176.0,34964442398.0,10802880000.0,217822038674.0,233051704618.0
